"Cisplatin toxicity";133
"Codeine toxicity";4
"Efavirenz toxicity";8
"Flucloxacilline toxicity";0
"Irinotecan toxicity";71
"Isoniazid toxicity";28
"Lowry-MacLean syndrome";0
"Raltegravir toxicity";0
"Voriconazole toxicity";4
"Resistance to clopidogrel";0
"Resistance to tamoxifene";0
"Dyschromatosis universalis";31
"Hypergonadotropic hypogonadism-cataract syndrome";0
"Tacrolimus dose selection";0
"Dislocation of the hip-dysmorphism syndrome";0
"Congenital pulmonary lymphangiectasia";35
"Rare lymphatic malformation";0
"Lymphedema-ptosis syndrome";0
"46,XY complete gonadal dysgenesis";22
"Primary pulmonary lymphoma";97
"Macrocephaly-short stature-paraplegia syndrome";0
"Macrocephaly-spastic paraplegia-dysmorphism syndrome";0
"46,XX gonadal dysgenesis";114
"Congenital macroglossia";13
"Central bilateral macrogyria";0
"Macrosomia-microphthalmia-cleft palate syndrome";0
"Dimethylglycine dehydrogenase deficiency";3
"Acute fatty liver of pregnancy";378
"Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome";0
"Czeizel-Losonci syndrome";0
"Hand-foot-genital syndrome";33
"Patterson-Stevenson-Fontaine syndrome";1
"Primary ciliary dyskinesia";772
"Split hand-split foot malformation";55
"X-linked lymphoproliferative disease";230
"HELLP syndrome";1850
"De novo thrombotic microangiopathy after kidney transplantation";0
"Biliary atresia with splenic malformation syndrome";0
"Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies";0
"Dominant hypophosphatemia with nephrolithiasis or osteoporosis";0
"RFT1-CDG";3
"Congenital pulmonary airway malformation";80
"Conotruncal heart malformations";12
"Congenital mitral malformation";0
"Nager syndrome";76
"Mucocutaneous venous malformations";3
"Malpuech syndrome";12
"Familial intestinal malrotation-facial anomalies syndrome";0
"Familial supernumerary nipples";2
"Mandibuloacral dysplasia";70
"Mansonelliasis";168
"Postaxial acrofacial dysostosis";23
"Van den Ende-Gupta syndrome";9
"Marden-Walker syndrome";41
"Shprintzen-Goldberg syndrome";39
"Marfanoid habitus-autosomal recessive intellectual disability syndrome";0
"Marfanoid syndrome, De Silva type";0
"MASA syndrome";40
"Systemic mastocytosis";1097
"Arrhythmogenic right ventricular cardiomyopathy";918
"Matthew-Wood syndrome";16
"McDonough syndrome";2
"Infantile mercury poisoning";0
"Progressive cerebello-cerebral atrophy";5
"Collecting duct carcinoma";233
"Sporadic adult-onset ataxia of unknown etiology";6
"Non-hereditary degenerative ataxia";0
"Acquired ataxia";4
"Superficial siderosis";264
"Inhalational anthrax";152
"Hyperphosphatasia-intellectual disability syndrome";0
"McKusick-Kaufman syndrome";70
"Generalized pustular psoriasis";248
"Autosomal recessive secondary polycythemia not associated with VHL gene";0
"White forelock with malformations";0
"Autosomal dominant secondary polycythemia";0
"Primary ciliary dyskinesia-retinitis pigmentosa syndrome";0
"Citrullinemia type I";18
"Acute neonatal citrullinemia type I";0
"Adult-onset citrullinemia type I";0
"Citrin deficiency";125
"Citrullinemia type II";15
"Neonatal intrahepatic cholestasis due to citrin deficiency";0
"Dysraphism-cleft lip/palate-limb reduction defects syndrome";0
"Juvenile primary lateral sclerosis";10
"Perinatal lethal hypophosphatasia";9
"Prenatal benign hypophosphatasia";0
"Infantile hypophosphatasia";56
"Childhood-onset hypophosphatasia";0
"Adult hypophosphatasia";32
"Odontohypophosphatasia";15
"Retinal vasculopathy and cerebral leukoencephalopathy";0
"Multiple endocrine neoplasia type 2A";1139
"Megalencephaly";431
"Multiple endocrine neoplasia type 2B";421
"Inflammatory myopathy with abundant macrophages";9
"Idiopathic eosinophilic myositis";7
"Lipoblastoma";268
"X-linked cerebellar ataxia";1
"Müllerian aplasia and hyperandrogenism";0
"Mayer-Rokitansky-Küster-Hauser syndrome type 1";0
"FTH1-related iron overload";0
"Juvenile cataract-microcornea-renal glucosuria syndrome";0
"MUTYH-related attenuated familial adenomatous polyposis";0
"Megalencephalic leukoencephalopathy with subcortical cysts";92
"APC-related attenuated familial adenomatous polyposis";0
"Autosomal recessive ataxia due to PEX10 deficiency";0
"Ectodermal dysplasia-syndactyly syndrome";5
"Ectodermal dysplasia-cutaneous syndactyly syndrome";0
"Occult macular dystrophy";36
"Oligoarticular juvenile idiopathic arthritis with anti-nuclear antibodies";0
"Oligoarticular juvenile idiopathic arthritis without anti-nuclear antibodies";0
"Rheumatoid factor-negative juvenile idiopathic arthritis with anti-nuclear antibodies";0
"Rheumatoid factor-negative juvenile idiopathic arthritis without anti-nuclear antibodies";0
"NLRP12-associated hereditary periodic fever syndrome";0
"Megalocornea-intellectual disability syndrome";0
"Autosomal recessive hypohidrotic ectodermal dysplasia";10
"Primary hypertrophic osteoarthropathy";256
"Neurocutaneous melanocytosis";36
"Juvenile Huntington disease";28
"Melhem-Fahl syndrome";0
"Rare deficiency anemia";0
"Constitutional deficiency anemia";0
"Melkersson-Rosenthal syndrome";331
"Rare acquired deficiency anemia";0
"Hemolytic anemia due to glyceraldehyde-3-phosphate dehydrogenase deficiency";0
"Rare hemorrhagic disorder";8
"Rare hemorrhagic disorder due to a coagulation factors defect";0
"Rare hemorrhagic disorder due to a platelet anomaly";0
"Isolated delta-storage pool disease";0
"Rare hemorrhagic disorder due to an acquired platelet anomaly";0
"Rare thrombotic disorder due to a coagulation factors defect";0
"Rare thrombotic disorder due to a constitutional coagulation factors defect";0
"Rare thrombotic disorder due to an acquired coagulation factors defect";0
"Rare thrombotic disorder due to a platelet anomaly";0
"Melnick-Needles syndrome";63
"Rare thrombotic disorder due to a constitutional platelet anomaly";0
"Rare thrombotic disorder due to an acquired platelet anomaly";0
"Familial hypodysfibrinogenemia";0
"Melorheostosis";181
"Transverse limb deficiency-hemangioma syndrome";0
"Lower limb deficiency-hypospadias syndrome";0
"Upper limb defect-eye and ear abnormalities syndrome";0
"Fibrous dysplasia of bone";1300
"Müllerian duct anomalies-limb anomalies syndrome";0
"Limb transversal defect-cardiac anomaly syndrome";0
"Ménétrier disease";48
"Meningioma";13502
